GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X1_003396	scaffold_24:572108-572831	+	240	hypothetical protein													
X1_003397	scaffold_24:573847-575576	-	540	hypothetical protein		ENOG41											
X1_003398	scaffold_24:576466-577686	+	383	hypothetical protein		ENOG41											
X1_003399	scaffold_24:577910-579768	-	602	hypothetical protein		ENOG41											
X1_003400	scaffold_24:581912-585908	+	871	hypothetical protein		ENOG41											
X1_003401	scaffold_24:588359-588920	+	186	hypothetical protein													
X1_003402	scaffold_24:589258-590128	-	289	hypothetical protein		ENOG41											
X1_003403	scaffold_24:591847-592910	+	316	hypothetical protein													
X1_003404	scaffold_24:593612-595465	+	523	hypothetical protein		ENOG41											
X1_003405	scaffold_25:827-3200	-	591	hypothetical protein		ENOG41											
X1_003406	scaffold_25:7429-8938	+	502	hypothetical protein		ENOG41											
X1_003407	scaffold_25:10221-11762	+	493	hypothetical protein		ENOG41											
X1_003408	scaffold_25:13165-16220	-	716	hypothetical protein		ENOG41											
X1_003409	scaffold_25:16973-17771	+	238	hypothetical protein													
X1_003410	scaffold_25:18779-19358	+	192	hypothetical protein													
X1_003411	scaffold_25:21133-22961	+	552	hypothetical protein		ENOG41											
X1_003412	scaffold_25:23981-26959	-	290	hypothetical protein		ENOG41											
X1_003413	scaffold_25:28769-30589	-	483	hypothetical protein		ENOG41											
X1_003414	scaffold_25:30810-33724	+	845	hypothetical protein		ENOG41											
X1_003415	scaffold_25:36647-38675	-	656	hypothetical protein													
X1_003416	scaffold_25:39224-40235	+	301	hypothetical protein		ENOG41											
X1_003417	scaffold_25:40580-42409	-	306	hypothetical protein													
X1_003418	scaffold_25:42608-45473	+	839	hypothetical protein													
X1_003419	scaffold_25:45655-46552	+	251	hypothetical protein													
X1_003420	scaffold_25:47212-48189	+	309	hypothetical protein													
X1_003421	scaffold_25:50960-51500	+	179	hypothetical protein													
X1_003422	scaffold_25:51910-52942	-	316	hypothetical protein													
X1_003423	scaffold_25:53289-54189	+	299	hypothetical protein													
X1_003424	scaffold_25:54619-55230	+	186	hypothetical protein													
X1_003425	scaffold_25:55626-56674	+	238	hypothetical protein		ENOG41											
X1_003426	scaffold_25:57753-58683	+	273	hypothetical protein													
X1_003427	scaffold_25:59324-60404	-	359	hypothetical protein													
X1_003428	scaffold_25:61925-63037	+	309	hypothetical protein		ENOG41											
X1_003429	scaffold_25:64809-69416	-	1436	hypothetical protein													
X1_003430	scaffold_25:69976-71746	-	450	hypothetical protein													
X1_003431	scaffold_25:73096-73560	+	130	hypothetical protein													
X1_003432	scaffold_25:74427-76638	+	736	hypothetical protein		ENOG41											
X1_003433	scaffold_25:76946-78896	+	308	hypothetical protein		ENOG41											
X1_003434	scaffold_25:80716-81658	-	290	hypothetical protein		ENOG41											
X1_003435	scaffold_25:82805-83605	-	138	histone H2A.Z													
X1_003436	scaffold_25:84643-87157	-	818	hypothetical protein													
X1_003437	scaffold_25:87616-89396	+	568	hypothetical protein													
X1_003438	scaffold_25:89475-90525	-	243	hypothetical protein													
X1_003439	scaffold_25:90925-91963	-	345	hypothetical protein		ENOG41											
X1_003440	scaffold_25:92776-93382	-	201	hypothetical protein		ENOG41											
X1_003441	scaffold_25:96518-98339	+	606	hypothetical protein		ENOG41											
X1_003442	scaffold_25:100174-100745	+	149	hypothetical protein													
X1_003443	scaffold_25:103463-104409	-	209	hypothetical protein		ENOG41											
X1_003444	scaffold_25:106929-107697	+	175	hypothetical protein		ENOG41											
X1_003445	scaffold_25:108876-109791	-	193	hypothetical protein		ENOG41											
X1_003446	scaffold_25:110255-110782	-	140	hypothetical protein													
X1_003447	scaffold_25:111361-112289	+	292	hypothetical protein		ENOG41											
X1_003448	scaffold_25:114478-115476	+	250	hypothetical protein		ENOG41											
X1_003449	scaffold_25:117200-118234	+	313	hypothetical protein													
X1_003450	scaffold_25:119410-121315	+	577	hypothetical protein		ENOG41											
X1_003451	scaffold_25:123372-126683	+	762	chaperonin													
X1_003452	scaffold_25:127256-128146	-	248	hypothetical protein		ENOG41											
X1_003453	scaffold_25:128490-129897	-	396	hypothetical protein													
X1_003454	scaffold_25:130336-137587	-	2382	hypothetical protein		ENOG41											
X1_003455	scaffold_25:138902-139832	-	273	hypothetical protein		ENOG41											
X1_003456	scaffold_25:140562-142462	+	572	hypothetical protein		ENOG41											
X1_003457	scaffold_25:143250-144201	-	316	hypothetical protein		ENOG41											
X1_003458	scaffold_25:145455-147014	-	419	hypothetical protein		ENOG41											
X1_003459	scaffold_25:150788-152598	+	543	hypothetical protein		ENOG41											
X1_003460	scaffold_25:153284-157713	+	860	hypothetical protein		ENOG41											
X1_003461	scaffold_25:160802-163000	-	694	hypothetical protein		ENOG41											
X1_003462	scaffold_25:164395-165487	+	363	hypothetical protein													
X1_003463	scaffold_25:166025-166658	+	210	hypothetical protein													
X1_003464	scaffold_25:166854-168067	-	384	hypothetical protein													
X1_003465	scaffold_25:168487-169918	+	476	hypothetical protein													
X1_003466	scaffold_25:170088-171599	-	469	RuvB-like protein 2													
X1_003467	scaffold_25:172526-175454	+	975	hypothetical protein													
X1_003468	scaffold_25:176757-178579	+	520	hypothetical protein		ENOG41											
X1_003469	scaffold_25:179041-181504	-	743	hypothetical protein		ENOG41											
X1_003470	scaffold_25:182209-183332	-	338	hypothetical protein		ENOG41											
X1_003471	scaffold_25:184735-186120	-	404	hypothetical protein													
X1_003472	scaffold_25:187690-188407	+	238	hypothetical protein		ENOG41											
X1_003473	scaffold_25:190869-191799	-	309	hypothetical protein													
X1_003474	scaffold_25:192714-193338	+	207	hypothetical protein		ENOG41											
X1_003475	scaffold_25:193885-194683	+	265	hypothetical protein		ENOG41											
X1_003476	scaffold_25:195250-197254	-	667	hypothetical protein		ENOG41											
X1_003477	scaffold_25:197601-198706	+	300	hypothetical protein													
X1_003478	scaffold_25:199659-200481	+	254	hypothetical protein		ENOG41											
X1_003479	scaffold_25:201042-201735	-	180	hypothetical protein													
X1_003480	scaffold_25:202417-207467	-	1188	NADH dehydrogenase (ubiquinone) 78K chain precursor, 5-prime end													
X1_003481	scaffold_25:208727-210256	-	349	hypothetical protein		ENOG41											
X1_003482	scaffold_25:211234-212452	-	405	hypothetical protein		ENOG41											
X1_003483	scaffold_25:214963-216325	-	453	hypothetical protein													
X1_003484	scaffold_25:217046-220046	-	999	hypothetical protein		ENOG41											
X1_003485	scaffold_25:220656-221879	+	386	hypothetical protein		ENOG41											
X1_003486	scaffold_25:222325-223639	-	315	Mitochondrial DNA replication protein yhm2		ENOG41											
X1_003487	scaffold_25:224232-226031	-	474	hypothetical protein													
X1_003488	scaffold_25:226898-229669	+	696	hypothetical protein													
X1_003489	scaffold_25:231404-233228	-	572	hypothetical protein													
X1_003490	scaffold_25:236752-238384	-	543	hypothetical protein		ENOG41											
X1_003491	scaffold_25:238899-244135	-	1097	hypothetical protein		ENOG41											
X1_003492	scaffold_25:244967-247758	-	860	hypothetical protein													
X1_003493	scaffold_25:248489-249654	-	369	hypothetical protein													
X1_003494	scaffold_25:252149-253541	-	379	hypothetical protein													
X1_003495	scaffold_25:254157-255618	-	437	hypothetical protein		ENOG41											
X1_003496	scaffold_25:256256-257367	+	347	hypothetical protein													
X1_003497	scaffold_25:257473-262965	-	1110	hypothetical protein													
X1_003498	scaffold_25:263500-265804	-	700	hypothetical protein													
X1_003499	scaffold_25:266283-268419	+	668	hypothetical protein													
X1_003500	scaffold_25:268779-270767	-	518	atp2, beta subunit of the F1 sector of mitochondrial F1F0 ATP synthase													
X1_003501	scaffold_25:271069-271820	+	197	Cytochrome c oxidase subunit 5													
X1_003502	scaffold_25:272380-276246	-	1252	hypothetical protein													
X1_003503	scaffold_25:277216-278086	+	211	hypothetical protein													
X1_003504	scaffold_25:278603-281615	-	488	hypothetical protein													
X1_003505	scaffold_25:282079-284429	+	746	hypothetical protein													
X1_003506	scaffold_25:285278-287833	+	827	hypothetical protein		ENOG41											
X1_003507	scaffold_25:290875-293451	-	842	hypothetical protein		ENOG41											
X1_003508	scaffold_25:295831-297197	-	438	hypothetical protein		ENOG41											
X1_003509	scaffold_25:297411-304438	+	2031	hypothetical protein													
X1_003510	scaffold_25:304841-305633	-	108	hypothetical protein													
X1_003511	scaffold_25:305724-307114	+	441	Vacuolar protein sorting-associated protein 4													
X1_003512	scaffold_25:308230-310141	+	581	hypothetical protein		ENOG41											
X1_003513	scaffold_25:311509-313455	-	589	hypothetical protein		ENOG41											
X1_003514	scaffold_25:313703-315710	+	615	hypothetical protein		ENOG41											
X1_003515	scaffold_25:316703-321078	-	1395	hypothetical protein		ENOG41											
X1_003516	scaffold_25:321636-323355	+	539	hypothetical protein		ENOG41											
X1_003517	scaffold_25:325536-327517	+	566	hypothetical protein													
X1_003518	scaffold_25:328435-329492	-	239	hypothetical protein													
X1_003519	scaffold_25:338080-340038	-	589	hypothetical protein		ENOG41											
X1_003520	scaffold_25:341231-341567	-	111	hypothetical protein													
X1_003521	scaffold_25:342502-345808	-	996	hypothetical protein													
X1_003522	scaffold_25:345918-348053	+	604	hypothetical protein													
X1_003523	scaffold_25:348570-349632	-	288	Histone chaperone asf1													
X1_003524	scaffold_25:350260-353946	+	1076	hypothetical protein													
X1_003525	scaffold_25:355505-359444	+	1028	hypothetical protein													
X1_003526	scaffold_25:360089-361979	+	309	hypothetical protein													
X1_003527	scaffold_25:362292-363517	-	368	hypothetical protein													
X1_003528	scaffold_25:363683-366451	+	847	hypothetical protein													
X1_003529	scaffold_25:367192-368622	-	394	hypothetical protein													
X1_003530	scaffold_25:369212-370265	-	332	hypothetical protein		ENOG41											
X1_003531	scaffold_25:371995-374107	+	703	hypothetical protein													
X1_003532	scaffold_25:378206-378975	+	238	hypothetical protein													
X1_003533	scaffold_25:380196-381283	+	304	hypothetical protein													
X1_003534	scaffold_25:382046-384552	+	818	hypothetical protein		ENOG41											
X1_003535	scaffold_25:385580-389231	-	1155	hypothetical protein													
X1_003536	scaffold_25:389833-390301	+	155	hypothetical protein		ENOG41											
X1_003537	scaffold_25:390606-392162	-	403	hypothetical protein		ENOG41											
X1_003538	scaffold_25:393750-395067	+	410	hypothetical protein													
X1_003539	scaffold_25:395536-396077	-	123	40S ribosomal protein S26													
X1_003540	scaffold_25:396337-398473	+	677	hypothetical protein		ENOG41											
X1_003541	scaffold_25:399075-402636	+	1095	hypothetical protein													
X1_003542	scaffold_25:403175-405091	+	557	T-complex protein 1 subunit eta													
X1_003543	scaffold_25:407806-410209	+	686	hypothetical protein													
X1_003544	scaffold_25:412783-418054	-	1111	hypothetical protein		ENOG41											
X1_003545	scaffold_25:419481-421180	-	489	hypothetical protein		ENOG41											
X1_003546	scaffold_25:429399-432606	-	1033	hypothetical protein													
X1_003547	scaffold_25:433304-435944	-	879	hypothetical protein													
X1_003548	scaffold_25:437124-437532	-	102	hypothetical protein		ENOG41											
X1_003549	scaffold_25:440898-444459	+	1014	hypothetical protein													
X1_003550	scaffold_25:447444-448272	+	275	hypothetical protein		ENOG41											
X1_003551	scaffold_25:448831-450251	+	312	hypothetical protein													
X1_003552	scaffold_25:450351-452004	-	530	hypothetical protein													
X1_003553	scaffold_25:452197-454322	-	690	hypothetical protein													
X1_003554	scaffold_25:455210-456626	-	434	hypothetical protein		ENOG41											
X1_003555	scaffold_25:456946-457810	+	287	hypothetical protein													
X1_003556	scaffold_25:458255-459375	-	347	hypothetical protein													
X1_003557	scaffold_25:460185-467453	-	1045	hypothetical protein													
X1_003558	scaffold_25:468336-468734	-	115	hypothetical protein													
X1_003559	scaffold_25:469713-471570	+	504	hypothetical protein													
X1_003560	scaffold_25:472001-478814	-	2238	DNA polymerase epsilon catalytic subunit													
X1_003561	scaffold_25:479089-479677	+	178	hypothetical protein													
X1_003562	scaffold_25:479819-481549	-	542	hypothetical protein													
X1_003563	scaffold_25:481913-483714	+	581	hypothetical protein													
X1_003564	scaffold_25:484500-490563	-	2002	hypothetical protein													
X1_003565	scaffold_25:490731-492959	+	674	hypothetical protein		ENOG41											
X1_003566	scaffold_25:493621-496038	-	701	hypothetical protein													
X1_003567	scaffold_25:498704-499611	-	245	hypothetical protein		ENOG41											
X1_003568	scaffold_25:502650-504303	+	494	hypothetical protein		ENOG41											
